gene,abs_near_true,abs_max_true,near_excess_W,near_excess_A,max_excess_W,max_excess_A,delta_abs_corr_true,deltacorr_excess_W,deltacorr_excess_A,score
ZNF710,0.0047551375465511,0.011376431723507,-0.0035615193237316005,-0.0173745400345569,0.0030597748532242997,-0.010753245857600999,-0.0067018840113516,-0.0063578093896483005,0.005947310258244199,26924.0
BHMT2,0.0071572280089498,0.0071572280089498,0.0007232196985044997,-0.005357127812146901,0.0007232196985044997,-0.005357127812146901,0.0013002483155698,0.00010110005108150016,-0.0076413778927937,26924.0
MYNN,0.0016806750645215,0.0123047501524258,-0.0015845613551091998,-0.0082799782169992,0.009039513732795101,0.0023440968709051,-0.0162480531428362,-0.004738552199416499,0.006903411189606402,26923.0
SLC38A5,0.0106169127818459,0.0308218600951832,4.014084994439886e-05,-0.0007970477796641999,0.020245088163281702,0.01284911815278,0.0008455008386663,0.0011784581246556,-0.0110655595113196,26920.0
NEK1,0.0034843532835562,0.0034843532835562,7.775670162470018e-05,-0.007572372171256199,-0.0012685561745022994,-0.007572372171256199,-0.0018039594299417,0.0020766149961979003,-0.0034382435427462,26920.0
RPEL1,0.0073758037587373,0.0145007024862213,-0.0067981327815905,0.0027186297902087996,0.0003267659458935004,0.009843528517692799,-0.0128934230501551,0.0012230961732711994,-0.0062107921006965,26900.0
HAT1,0.0034864056694483,0.0185383136771223,-0.0139972857532865,-0.0033446781317776,0.0010546222543874988,0.0117072298758964,0.0041793132674023,0.0022483355551581007,-0.0014775347374948993,26892.0
RAET1E,0.0022063592962445,0.0056953259280795,-0.0010751599252907,-0.0074780543125019,0.0024138067065442997,-0.0160586309793604,-0.0106583289980886,0.005432706314111999,-0.0264333090744053,26879.0
CAD,0.0023140554572746,0.038059848797868,-0.012315183620365301,-0.0071137784047855005,0.0234306097202281,-0.001886066906854597,-0.0163468876717754,0.009410914105679801,-0.0084578323506616,26877.0
ZKSCAN3,0.0055018141737467,0.0065504759100086,0.0012156467374555002,0.0006704591592091996,0.0005403902524986001,-0.005167591527338099,-0.011438415213872,0.0029528238428665997,-0.0198803368465217,26872.0
RIPOR1,0.0024822377824573,0.0376595685835472,-0.029228722245494,-0.0325199638995396,0.005948608555595904,0.002657366901550301,0.006667475803559,-0.010317755422262102,0.0033156661585241995,26863.0
OR1F1,0.0036420178176112,0.008846032575165,0.00022796154106400008,-0.003523939591623,1.6625538098499065e-05,0.001680075165930799,-0.0068859001380498,0.0035427287208186003,-0.0008091175103489999,26840.0
PHETA1,0.0039264512646212,0.0188066950188342,-0.007255955761305301,-0.0072634543263282005,0.007624287992907699,0.007616789427884799,-0.0052178504959734,-0.011935152108762101,0.0068327223385561,26835.0
BMPER,0.0005969711153999,0.0051806823924354,-0.00015590230006510002,-0.0083298998262784,0.00014072067238059954,-0.0037461885492428995,-0.0021890408424367,-0.0039404200117895,0.0026051349561509,26833.0
GATM,0.001261073483717,0.0049218782036002,-0.0023354407056362997,-0.0012389449558918,0.0013253640142469004,0.0024218597639914003,0.0080815919200794,3.317518930701438e-06,-0.0005900052809643987,26826.0
TOGARAM2,0.0031107847248483,0.0172082132066713,0.0004977283846924999,-0.0023272244288203,0.009288793435189601,0.011770204053002702,-0.0330790527801065,0.006222120280268105,0.00044541579944460535,26820.0
OR5K1,0.0003250156015711,0.004992516593354,-0.0063214333743292,-0.0017880585726743003,-0.0016539323825462996,0.0015264219724654003,-0.0207097603787799,-0.00012168475073389903,0.007880618384884599,26785.0
NDEL1,0.0017007335154857,0.0141499503792427,-0.0032640184601786,-0.0187354004164108,0.009185198403578398,-0.0062861835526538,-0.0059578599454951,-0.013227139210514001,0.00604187756157,26756.0
LARGE1,0.0118596412915509,0.0124172730294757,0.0008815085152857009,0.0013805336462134003,0.0014391402532104997,0.001938165384138199,-0.0005317421375401,0.00022602886713440006,-0.002936084266739,26745.0
AMT,0.0060795866607961,0.0105968125220819,-0.0027887985159182997,0.0025750664163384,0.0017284273453674996,0.006851389158895299,-0.0200548377733257,0.0026349097703176998,-0.0030165487685386017,26744.0
FBN2,0.0005574529361659,0.0082630433600911,-0.0100414260412634,-0.0024458279658077,-0.0023358356173381993,0.004907635137832201,-0.0028499804493207,0.0046553841536655,-0.0024708599591370998,26741.0
ARHGEF4,0.0103056070840643,0.0103056070840643,0.001220088157832401,-0.0038524663483226005,0.001220088157832401,-0.0038524663483226005,-0.0090305483073357,0.0028668228571117997,-0.0005795559553674005,26724.0
ASDURF,0.0058645525960384,0.21505205107095,-0.1463346644540488,-0.2374520007379364,0.06285283402086278,-0.02826450226302482,-0.0279207481106935,0.012504935599705499,-0.052720042653063806,26723.0
FAM47C,0.0003694859653443,0.0119359668881966,-0.0008600488052688,-0.0058737950945698,0.006956041549353101,0.0056926858282825,-0.0148895048572592,-0.0003662558975490015,0.006590150598055398,26716.0
C8B,0.0046833602730988,0.012282050664096,0.0017232661353499996,-0.0084264369537836,0.007912609067166999,-0.0008277465627863998,-0.0081697464716839,-0.007899123689465,0.0020741871833254,26713.0
NLE1,0.0021266213139202,0.0103779398408662,-0.0008746563774934,-0.018192732803317797,0.0073766621494526004,-0.023756790739321604,-0.0119932290118262,0.006080155924778299,-0.0218219204258001,26707.0
CEP76,0.0080397752622023,0.0080397752622023,9.666629907550094e-05,-0.0014012536717289987,9.666629907550094e-05,-0.0014012536717289987,-0.010984757456451,-0.0132071145579692,0.0050301215283458,26697.0
FAM124B,0.0054063926671065,0.0173930974064628,-0.0007524424737738004,0.000939255232447,0.0078829648457794,0.0077980657480246005,-0.0005914159947319,0.0010066045241734999,-0.007905091185721901,26696.0
PLK2,0.0133651782401061,0.0182538508135706,-0.0027783781422928006,-0.010531438157681,0.0021102944311716977,-0.0056427655842165025,0.0033128532603476,0.0027840501287118,-0.0116030839913471,26683.0
MAP3K12,0.0013099815529666,0.0030512800671635,-0.0011486323479903,-0.0028235902479452003,0.0004327251746788002,-0.0010822917337483004,0.00060925737015,0.0026466724037604,-0.0055789438710168995,26675.0
BABAM2,0.0049149910492604,0.0161093730841733,-0.0055354937877031,-0.005359288067779199,-0.0008213164940123995,0.005835093967133701,-0.0142265247723236,0.0091147501324583,0.0013160821782066002,26665.0
CXCL8,0.0096352644580936,0.0155322209564205,-0.000904171878862799,0.0006897442533389999,-0.011546082099316601,0.006586700751665899,-0.0133365744047758,-0.020026402293966,0.004657809118811199,26664.0
SEC11C,0.0065633640056384,0.0065633640056384,0.0017029721619209997,0.0026479443316255,-0.0064217275117078,0.0026479443316255,-0.012989100418919,-0.0162779466482182,0.0019258087008027,26661.0
RABGGTA,0.0005404323511187,0.0176331190354538,-0.0057712759703088005,-0.0066005715077117,-0.0031116913485847025,0.0104921151766234,-0.0099925721915775,0.008301788947300099,0.0003433020796842004,26657.0
PRLH,0.0023919603602714,0.0030690090526638,0.0011221166743689997,-0.0174704374504472,0.0008206939362481003,-0.0212481452609632,-0.0079238727611766,0.002999838174395501,-0.0412719315513659,26629.0
BLTP3B,0.0049264770103031,0.0076922616984923,0.0024010960242256997,-0.0011904520502260003,0.0010703429972547997,0.0015753326379632,-0.0213167848462413,0.0033423481879052003,-0.005218206435945401,26615.0
SKIL,0.0024676887873108,0.013000626429398,0.0009287804971517999,-0.0023524526066451,0.009971911567516999,0.0023104785848865,-0.0286867698622231,0.0060245110488632014,-0.0080641032442418,26586.0
TLX3,0.0044636734425174,0.0056623002829398,-0.0023302239151942,0.0029444547891995,-0.0011315970747717997,0.003592751220813,-0.034622327549914,0.003338056621473802,-0.0038012128605503966,26585.0
MDN1,0.0099341952093776,0.0387074798068169,-0.0373590939664514,-0.0045896013908861,-0.008585809369012098,0.0180874490025004,-0.0122019169157114,-0.013047161764917398,0.00868469719668,26574.0
MIER3,0.0080414164816238,0.0080414164816238,0.0028422265368816006,0.003783238293230801,-0.00015919812691169918,-0.0024477790443104986,-0.0194810566170686,0.0013297781877648976,-0.0067775059631725015,26566.0
CLPSL2,0.0031205540861909,0.0031205540861909,-0.0014113749396936996,0.0014083982487439002,-0.0014113749396936996,0.0014083982487439002,-0.0063613780976665,0.0023517780436658,0.0018341755505810993,26563.0
MET,0.0049328550630843,0.0061148937075262,-0.006050674887590901,0.0018674130861758998,-0.004868636243149001,-0.008797132369150602,-0.0062217561694346,0.0018143210055396996,-0.012555411233978301,26534.0
FBXO40,0.0026534530568707,0.0083175543411594,-0.0017532065301074998,-0.0042842364544016,0.003910894754181201,0.0013798648298871006,-0.015891603993784,0.0019949256023952984,0.0081256047665819,26528.0
SPRING1,0.0075037882335228,0.0176480530143155,-0.0066465479632443,-0.0178221104155785,0.0016235901068633006,-0.007677845634785799,-0.0183086013871149,-0.018196993410466898,0.010736053550118401,26524.0
IL3,0.0051670806088565,0.0140314417534413,-0.0083703964054164,-0.0032474602896230996,0.0004939647391683996,0.0056169008549617,-0.0200488074345678,-0.0074247872734456,0.0095843003819133,26508.0
IFT122,0.0060794959251881,0.0191093177006875,-0.005701756961471501,0.0004097981671279992,0.003592215797491298,0.013439619942627398,-0.0147327659450784,0.0057846065595797,-0.0108351085697578,26507.0
CYBB,0.0072584233077445,0.0087386677522799,0.0027697292337602996,-0.0050864293202413004,0.0042499736782957,-0.0036061848757059003,-0.0059620839922468,0.0007569160437116999,-0.0020181409153584,26491.0
IGDCC3,0.0065477341236126,0.0065477341236126,0.0032378855001229997,0.0034069023487106995,-0.0042479339955387,0.0034069023487106995,-0.0096739308470337,-0.0136425887263987,0.0007404619617832984,26490.0
LRPPRC,0.007889874855769,0.0354028068758656,5.1579304347100854e-05,-0.0250616787925911,0.009891870601766096,0.002451253227505494,-0.003363569874267,0.0037792545970605006,-0.0010308108157186,26466.0
SNTA1,0.0041043259785233,0.0114448275503129,0.004022969125590276,0.00018665020629080042,0.002954582879620901,0.007527151778080401,-0.028240061612894,-0.0140569218117882,0.001804374537214,26466.0
CACNA2D2,0.0011919781400398,0.0061847762325252,-0.0016532563305327998,0.00018547170108640008,0.0033395417619526,-0.010896802074414898,0.0023286036519249,0.0015792853508529003,-0.0179815939933386,26464.0
SLC17A3,0.0029230943447242,0.0044647235007173,0.0012092080169305,0.0024416098696024,0.0011964449824298003,0.0034027329854215004,-0.0132957122426852,0.0010102710622071007,0.0027599948535555995,26460.0
GABPB1,0.010251573389903,0.0406803834560668,-0.039750774119212004,-0.0238649715424539,-0.0093219640530482,0.006563838523709904,-0.022489937242281,0.008660430344954,0.012681845115344998,26459.0
NME1,0.005904961884609,0.005904961884609,0.0030540458471779,-0.0025597827058731993,-0.0007171033044032996,-0.0025597827058731993,-0.0050531149131112,0.00016180956858179944,-0.0108577129802748,26458.0
STUB1,0.0063068588346012,0.0181328721832468,-0.0199119878743188,-0.0040042396169807,-0.0188601396501226,0.007821773731664901,0.007722258479852,-0.0408162294129418,0.0024185655974701004,26451.0
SHOC1,0.007621393214553,0.007621393214553,0.0015494082218690999,-0.00016067664065599983,0.0015494082218690999,-0.00016067664065599983,-0.0144356248797431,0.004161641314633499,-0.0131107146660948,26430.0
UBE2E3,0.001941555256922,0.0116684084748883,-0.025853782188620902,0.0007480219379292,-0.0161269289706546,0.008918566004781001,-0.0003027617044307,-0.0335307482278147,0.0018213617578048003,26427.0
SETMAR,0.005020920989351,0.0254645168775059,-0.0027490982396681995,-0.011748658751373401,0.017694497648486702,0.008694937136781499,-0.0123345462192516,-0.004349186901472599,0.008277969077114,26421.0
RDH5,0.0083331368978654,0.0083331368978654,0.0048741380601103,-0.012110400278396901,0.004353353421911899,-0.017156391909513,-0.0204208234703734,0.0003432664104246995,-0.0364433090358933,26421.0
SLC41A2,0.0105697913743509,0.0274999595243077,-0.004766035183740101,0.0042713104743801,0.012164132966216698,0.019748145809021497,-0.0146396854993397,-0.001387092445162599,0.0005354804007754004,26418.0
PPRC1,0.0198380728501093,0.0541302929237347,-0.0156964155386115,-0.013499011035095501,0.018595804535013902,0.0207932090385299,0.0097658476608197,0.0031889610192808006,8.844252920430125e-05,26399.0
TAFA4,0.0027052170736269,0.0123650522036655,0.0005773089359122001,0.0009694803337131999,0.0063428370018402,0.0067978195340089006,-0.0028388945263906,-0.009024936004382401,0.0023873274008099,26394.0
EIF2AK3,0.0026080621585367,0.0084474940666965,0.0021030363463183997,-0.015097968202382,0.0040490209769018,-0.009258536294222198,-0.0085365460068525,-0.008342195712444201,0.0023841106132434994,26392.0
TEKTIP1,0.0033028400482785,0.006127575400536,0.0002895306616089001,-0.0026208017863539996,0.0031142660138664,0.00020393356590350017,0.0036045522601455,0.0012074757986214003,-0.008641141755641499,26392.0
SRRM5,0.0054430109589999,0.0054430109589999,-0.0069237195206852,0.002900949865788,-0.0119400325563778,0.002900949865788,-0.0133741007443225,-0.0145323698407205,0.0023045526753753993,26391.0
MEIS3,0.003948158479345,0.0076774351279325,-0.0005635741134047004,-0.0142213417203779,0.0031657025351828003,-0.010492065071790398,0.0080293773226303,0.0006333230852549002,-0.0047249858630652,26372.0
ALKBH7,0.0108164131806459,0.0108164131806459,-0.007404398396432,0.0012672637282010995,-0.007404398396432,0.0012672637282010995,0.0002550056043965,-0.0162273976212606,0.0010623719628402,26347.0
GPX3,0.0068353987665304,0.0068353987665304,0.0014131897032757003,-0.007633014242747299,0.0014131897032757003,-0.007633014242747299,-0.0096662767856754,0.003776951665141,-0.019413430648988497,26316.0
SLC39A6,0.004511043620406,0.004511043620406,0.0004893478759281002,0.00036010279485140014,-0.0142732379934602,0.00036010279485140014,-0.0048699820708485,-0.0080755674359128,0.0039928815952015,26282.0
PMS1,0.003048604038571,0.0055615980568421,0.0009949729159580002,0.0024860674623471,0.0015568846181622997,0.0024406743298893,-0.0050884429015556,-0.0015306337633573994,0.001421972677141,26272.0
PARS2,0.0047856161291274,0.0825520838730995,-0.0141970004457098,-0.0518002440677883,0.049152404140210194,0.025966223676183793,-0.0020598138231589,-0.0096036564776842,0.008018359949096998,26270.0
PLRG1,0.0109942299514937,0.0224567816987982,-0.029567925301014,0.003820173905515499,-0.0181053735537095,0.015282725652819998,-0.0175198258391667,-0.016024171334510402,0.0018727191132181,26269.0
CNTF,0.0051293860984845,0.0132142761814031,0.0012684030460283998,-0.0183786600943013,0.009353293128947,-0.0102937700113827,-0.0140482159374971,0.0050259691255603,-0.044642052403294,26242.0
GNA12,0.0008353652279867,0.0159249750786406,-0.0112479357801656,-0.0045696780693305,0.003841674070488299,0.010519931781323398,-0.003407634701349,0.007177894703363401,-0.0153296479233485,26241.0
LYPD1,0.013975958027666,0.013975958027666,0.0037509148662603006,-0.000413019195455,0.0037509148662603006,-0.014861629645801901,-0.0108970803101,0.001062942001123,-0.036935255597830896,26230.0
KPTN,0.0037050870800626,0.0121220232856235,-9.748844129000168e-06,-0.008382207836337,0.0037754421816203997,3.4728369223899214e-05,-0.0108144623244849,-0.0133808009450904,0.006454015882080501,26226.0
SLC25A25,0.0012285103962065,0.0189613828860188,-0.0112737828820296,-0.014792920310386,0.006145243223710798,0.0029399521794262994,-0.0053419529321979,-0.0009251052786870004,0.009259887181937099,26194.0
APCDD1L,0.00028162135896,0.0097465252565856,-0.0013740073976401999,-0.0039672756176330004,0.0080908964999854,0.0042139826522667005,-0.0147615914820109,-0.006951628322838899,0.008563267468175201,26185.0
BRIP1,0.0007264251977232,0.0284375241870958,-0.0153355646304214,-0.0115289198270253,0.0123755343589512,0.009700381190285098,0.0015307894988225,0.0065751580681087,-0.0091001874660786,26182.0
HMGN1,0.005962064373573,0.0113258871642602,-0.0041427152225625,-0.0002461891698563,-0.007019609894772001,0.0051176336208309005,-0.0134944543049008,-0.0138190612091018,0.007306298186017799,26180.0
ELOB,0.0135857951102659,0.0785135834253338,-0.1566198533337725,-0.022724170208695105,-0.09169206501870461,0.04220361810637279,0.0234618437389149,-0.06005706426786091,0.00027413433164409987,26165.0
C2orf72,0.0013210058797727,0.0228149843549531,-0.0072930996592162995,-0.012515325836352498,0.014200878815964102,0.008978652638827902,0.0022637178153727,0.0059442284409141,-0.0023948164909377003,26163.0
CCDC14,0.0015966247798879,0.0402319148085072,-0.014675998897626998,-0.009713924194655499,0.023759125437520498,0.0289213658339638,0.000816076042647,0.0068032637518664,0.0007655070352571349,26159.0
YIPF3,0.0045305072829588,0.0200255045423658,-0.023116402245628997,-0.0036926358171029995,-0.007621404986221998,0.011802361442304002,-0.0019307710881111,-0.030220314888008498,0.0065898187831768,26158.0
ENHO,0.0109932024390666,0.0111923248223828,0.0045218849915335995,-0.005290236451658499,0.004721007374849801,-0.005091114068342298,-0.0107526358069342,0.00020217426605319971,-0.0087818650552911,26145.0
CTCFL,0.009053397631223,0.0176532280715624,-0.0036095625002707,-0.0059645668039009,0.004990267940068698,0.002635263636438498,0.01197353499798,0.0017661398241546004,-0.0049604801864519005,26139.0
ZNF785,0.0086585749749575,0.0086585749749575,0.000796210700126301,0.0005473498211633013,0.000796210700126301,0.0005473498211633013,-0.0241308516035833,0.0072848180550704016,0.0020385576650648017,26130.0
